"mod","y"
39.2889252995849,50.3
39.1357144755215,50.4
38.9833931771613,50.5
38.831954570105,50.6
38.681391885093,50.7
38.5316984172659,50.8
38.3828675254348,50.9
38.2348926313618,51
38.0877672190489,51.1
37.9414848340369,51.2
37.7960390827136,51.3
37.65142363163,51.4
37.5076322068268,51.5
37.3646585931683,51.6
37.2224966336858,51.7
37.0811402289293,51.8
36.9405833363272,51.9
36.8008199695547,52
36.6618441979104,52.1
36.5236501457,52.2
36.3862319916292,52.3
36.2495839682034,52.4
36.1137003611354,52.5
35.9785755087607,52.6
35.8442038014603,52.7
35.7105796810904,52.8
35.5776976404199,52.9
35.4455522225748,53
35.3141380204892,53.1
35.1834496763642,53.2
35.0534818811326,53.3
34.9242293739308,53.4
34.7956869415777,53.5
34.6678494180591,53.6
34.5407116840195,53.7
34.4142686662601,53.8
34.2885153372426,53.9
34.1634467145995,54
34.0390578606504,54.1
33.9153438819247,54.2
33.7922999286893,54.3
33.669921194483,54.4
33.5482029156564,54.5
33.4271403709172,54.6
33.3067288808814,54.7
33.18696380763,54.8
33.0678405542706,54.9
32.9493545645057,55
32.8315013222043,55.1
32.7142763509806,55.2
32.5976752137767,55.3
32.4816935124509,55.4
32.3663268873704,55.5
32.2515710170099,55.6
32.1374216175541,55.7
32.0238744425056,55.8
31.910925282297,55.9
31.7985699639086,56
31.6868043504895,56.1
31.575624340984,56.2
31.4650258697625,56.3
31.3550049062565,56.4
31.245557454598,56.5
31.1366795532633,56.6
31.0283672747212,56.7
30.9206167250849,56.8
30.8134240437685,56.9
30.7067854031476,57
30.600697008223,57.1
30.4951550962901,57.2
