"YEAR","BFISH","PSU","STRATA_2020","APRU","ETCA","ETCO","HYQU","PRFI","PRSI","PRZO"
2020,"BFISH_2020_F",15742,"S02",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15907,"S15",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15951,"S14",0,0,0,0,0,0,0
2020,"BFISH_2020_F",15969,"S02",0,0,0,0,0,0,0
2020,"BFISH_2020_F",16068,"S08",0,0,0,0,0,0,0
2020,"BFISH_2020_F",16076,"S07",0,0,0,0,0,0,0
2020,"BFISH_2020_F",16190,"S07",0,0,0,0,0,0,0
2020,"BFISH_2020_F",16222,"S03",0,0,0,0,0,0,0
2020,"BFISH_2020_F",16318,"S11",0,0,0,0,0,0,0
2020,"BFISH_2020_F",16622,"S04",0,0,0,0,0,0,0
2020,"BFISH_2020_F",16674,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",16819,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",17006,"S01",0,0,0,0,0,0,0
2020,"BFISH_2020_F",17073,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",17244,"S02",0,0,0,0,0,0,0
2020,"BFISH_2020_F",17416,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",17417,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",17489,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",17688,"S22",0,3.53990406181332,0,0,0,0,0
2020,"BFISH_2020_F",17702,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",19111,"S22",0,0,0,0,0,0,0
2020,"BFISH_2020_F",19226,"S21",0,0,0,0,0,0,0
2020,"BFISH_2020_F",19350,"S07",0,0,0,0,0,0,0
2020,"BFISH_2020_F",19839,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",20406,"S14",0,0,0,0,0,0,1.34144176330636
2020,"BFISH_2020_F",20471,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",20659,"S24",0,0,0,0,0,0,0
2020,"BFISH_2020_F",20797,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",21093,"S02",0,0,0,0,0,0,0
2020,"BFISH_2020_F",21220,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",21526,"S10",0,6.82025555227756,0,0,0,0,0
2020,"BFISH_2020_F",22334,"S12",0,0,0,0,0,5.53633561418592,0
2020,"BFISH_2020_F",22442,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",22517,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",22683,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",22687,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",22688,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",22765,"S10",0,0,0,0,16.7710414076214,0,0
2020,"BFISH_2020_F",22780,"S22",0,7.37608111467746,1.60513578629875,0,0,0,0
2020,"BFISH_2020_F",22825,"S05",0,0,0,0,0,0,0
2020,"BFISH_2020_F",23017,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",23184,"S07",0,0,0,0,0,0,0
2020,"BFISH_2020_F",23345,"S14",0,0,0,0,0,0,0
2020,"BFISH_2020_F",23408,"S09",0,0,0,0,0,0,0
2020,"BFISH_2020_F",23446,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",23460,"S24",0,0,0,0,0,0,0
2020,"BFISH_2020_F",23468,"S14",0,0,0,0,0,0,1.82944661798142
2020,"BFISH_2020_F",23560,"S22",0,1.80787417188066,1.47453706230441,0,0,0,0
2020,"BFISH_2020_F",23677,"S08",0,0,0,0,0,0,0
2020,"BFISH_2020_F",23705,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",23706,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",23816,"S16",0,0,13.0074733956661,4.11735852017666,0,6.51601924355975,1.24777425140801
2020,"BFISH_2020_F",23825,"S22",0,2.07189762431984,0,0,0,0,0
2020,"BFISH_2020_F",23869,"S14",0,0,0,0,0,0,0
2020,"BFISH_2020_F",23982,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",24075,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",24094,"S22",0,0,0,0,0,0,0
2020,"BFISH_2020_F",24195,"S06",0,0,0,0,0,0,0
2020,"BFISH_2020_F",24344,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",24481,"S06",0,0,0,0,0,0,0
2020,"BFISH_2020_F",24503,"S05",0,0,0,0,0,0,0
2020,"BFISH_2020_F",24820,"S20",0,9.82353780226129,0,0,0,0,0
2020,"BFISH_2020_F",24909,"S17",0,0.669071595709924,0,0,0,0,0
2020,"BFISH_2020_F",24918,"S24",0,0,0,0,0,0,0
2020,"BFISH_2020_F",24927,"S22",0,9.82779225638648,36.8303883407871,0,0,0,0
2020,"BFISH_2020_F",24932,"S21",0,0,0,0,0,0,0
2020,"BFISH_2020_F",25213,"S22",0,2.05214764772988,0,0,0,0,0
2020,"BFISH_2020_F",25225,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",25502,"S22",0,3.2341168309831,28.212199578614,0,0,0,0
2020,"BFISH_2020_F",25523,"S11",0,0,0,0,0,0,0
2020,"BFISH_2020_F",25752,"S04",0,0,0,0,0,0,0
2020,"BFISH_2020_F",25772,"S05",0,0,0,0,0,0,0
2020,"BFISH_2020_F",25799,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",26089,"S22",0,3.35153831126072,0,0,0,0,0
2020,"BFISH_2020_F",26092,"S22",0,3.47807933885939,8.32525900501331,0,0,0,0
2020,"BFISH_2020_F",26279,"S02",0,0,0,0,1.83327420738166,0,0
2020,"BFISH_2020_F",26394,"S15",0,0,0,0,0,0,0
2020,"BFISH_2020_F",26697,"S22",0,4.37154732498592,0,0,0,0,0
